TransactionID,IsFraud,TransactionID,oof,,,
3022485,0,3022485,0.024139479,,,
3022486,0,3022486,0.003941154,,,
3022487,0,3022487,0.001156097,,,
3022488,0,3022488,0.332689673,,,
3022489,0,3022489,0.00179507,,,
3022490,0,3022490,0.009641262,,,
3022491,0,3022491,0.001296545,,,
3022492,0,3022492,0.350533664,,,
3022493,0,3022493,0.002996619,,,
3022494,0,3022494,0.003364472,,,
3022495,0,3022495,0.014667989,,,
3022496,0,3022496,0.005267057,,,
3022497,0,3022497,0.060423389,,,
3022498,0,3022498,0.014515088,,,
3022499,0,3022499,0.477339715,,,
3022500,0,3022500,0.001464081,,,
3022501,0,3022501,0.003228166,,,
3022502,0,3022502,0.006629041,,,
3022503,0,3022503,0.002811006,,,
3022504,0,3022504,0.005277485,,,
3022505,0,3022505,0.185373455,,,
3022506,0,3022506,0.001448073,,,
3022507,0,3022507,0.004052205,,,
3022508,0,3022508,0.013258913,,,
3022509,0,3022509,0.001196233,,,
3022510,0,3022510,0.014389157,,,
3022511,0,3022511,0.182058141,,,
3022512,0,3022512,0.001749575,,,
3022513,0,3022513,0.152042747,,,
3022514,0,3022514,0.00476909,,,
3022515,0,3022515,0.006463141,,,
3022516,0,3022516,0.000386772,,,
3022517,0,3022517,0.01603758,,,
3022518,0,3022518,0.001689858,,,
3022519,0,3022519,0.00779664,,,
3022520,0,3022520,0.003488849,,,
3022521,0,3022521,0.004788784,,,
3022522,0,3022522,0.002327923,,,
3022523,0,3022523,0.012898701,,,
3022524,0,3022524,0.000715045,,,
3022525,0,3022525,0.051702764,,,
3022526,0,3022526,0.0367493,,,
3022527,0,3022527,0.001911887,,,
3022528,0,3022528,0.012560377,,,
3022529,0,3022529,0.002904269,,,
3022530,0,3022530,0.00109941,,,
3022531,0,3022531,0.006087306,,,
3022532,0,3022532,0.017879827,,,
3022533,0,3022533,0.00261543,,,
3022534,0,3022534,0.01045259,,,
3022535,0,3022535,0.002729231,,,
3022536,0,3022536,0.006266861,,,
3022537,0,3022537,0.003402213,,,
3022538,0,3022538,0.004692781,,,
3022539,0,3022539,0.016012069,,,
3022540,0,3022540,0.026665354,,,
3022541,0,3022541,0.008631381,,,
3022542,0,3022542,0.002236065,,,
3022543,0,3022543,0.006429114,,,
3022544,0,3022544,0.000598392,,,
3022545,0,3022545,0.003832628,,,
3022546,0,3022546,0.004235532,,,
3022547,0,3022547,0.010972911,,,
3022548,0,3022548,0.004002925,,,
3022549,0,3022549,0.004220645,,,
3022550,0,3022550,0.003429055,,,
3022551,0,3022551,0.018560359,,,
3022552,0,3022552,0.003629147,,,
3022553,0,3022553,0.304441661,,,
3022554,0,3022554,0.000157706,,,
3022555,0,3022555,0.005615404,,,
3022556,0,3022556,0.003642995,,,
3022557,0,3022557,0.02655948,,,
3022558,0,3022558,0.001468046,,,
3022559,0,3022559,0.002851196,,,
3022560,0,3022560,0.002443697,,,
3022561,0,3022561,0.000471988,,,
3022562,0,3022562,0.00318763,,,
3022563,0,3022563,0.003208334,,,
3022564,0,3022564,0.010487561,,,
3022565,0,3022565,0.000513152,,,
3022566,0,3022566,0.001949524,,,
3022567,0,3022567,0.005614733,,,
3022568,0,3022568,0.003057734,,,
3022569,0,3022569,0.00095116,,,
3022570,0,3022570,0.007429973,,,
3022571,0,3022571,0.005031667,,,
3022572,0,3022572,0.03320127,,,
3022573,0,3022573,0.00058578,,,
3022574,0,3022574,0.004851023,,,
3022575,0,3022575,0.000722597,,,
3022576,0,3022576,0.007834367,,,
3022577,0,3022577,0.004602696,,,
3022578,0,3022578,0.000824622,,,
3022579,0,3022579,0.004239894,,,
3022580,0,3022580,0.004300221,,,
3022581,0,3022581,0.007724888,,,
3022582,0,3022582,0.123538382,,,
3022583,0,3022583,0.01112875,,,
3008910,1,3008910,0.808618367,,,TRUE
3022585,0,3022585,0.019229537,,,
3022586,0,3022586,0.005316631,,,
3022587,0,3022587,0.001645857,,,
3022588,0,3022588,0.00208031,,,
3022589,0,3022589,0.019647857,,,
3022590,0,3022590,0.001162171,,,
3021114,1,3021114,0.80992502,,,TRUE
3022592,0,3022592,0.031647068,,,
3022593,0,3022593,0.00625326,,,
3022594,0,3022594,0.115341038,,,
3022595,0,3022595,0.002494374,,,
3022596,0,3022596,0.006012945,,,
3022597,0,3022597,0.003373737,,,
3022598,0,3022598,0.00162932,,,
3024382,1,3024382,0.810375154,,,TRUE
3022600,0,3022600,0.009330707,,,
3022601,0,3022601,0.010735461,,,
3022602,0,3022602,0.002067069,,,
3022603,0,3022603,0.01333694,,,
3022604,0,3022604,0.001425462,,,
3022605,0,3022605,0.009030903,,,
3022606,0,3022606,0.010220732,,,
3022607,0,3022607,0.000637336,,,
3022608,0,3022608,0.001897602,,,
3022609,0,3022609,0.003373552,,,
3022610,0,3022610,0.006335274,,,
3022611,0,3022611,0.017397253,,,
3022612,0,3022612,0.001193108,,,
3022613,0,3022613,0.016644049,,,
3022614,0,3022614,0.000751032,,,
3022615,0,3022615,0.009192196,,,
3022616,0,3022616,0.000789638,,,
3022617,0,3022617,0.008625977,,,
3022618,0,3022618,0.000504955,,,
3022619,0,3022619,0.003202689,,,
3022620,0,3022620,0.017117372,,,
3022621,0,3022621,0.001667865,,,
3022622,0,3022622,0.000792681,,,
3022623,0,3022623,0.008904312,,,
3022624,0,3022624,0.00114496,,,
3022625,0,3022625,0.002828337,,,
3022626,0,3022626,0.003998949,,,
3022627,0,3022627,0.005787252,,,
3022628,0,3022628,0.007811878,,,
3022629,0,3022629,0.017867455,,,
3022630,0,3022630,0.006301324,,,
3022631,0,3022631,0.000877528,,,
3022632,0,3022632,0.007621282,,,
3022633,0,3022633,0.023067575,,,
3022634,0,3022634,0.006953591,,,
3022635,0,3022635,0.004310822,,,
3022636,0,3022636,0.040418122,,,
3022637,0,3022637,0.081423894,,,
3022638,0,3022638,0.014218729,,,
3022639,0,3022639,0.009997951,,,
3022640,0,3022640,0.005758078,,,
3022641,0,3022641,0.002460965,,,
3022642,0,3022642,0.001232099,,,
3022643,0,3022643,0.013140531,,,
3013214,1,3013214,0.812786579,,,TRUE
3022645,0,3022645,0.002058784,,,
3022646,0,3022646,0.005265064,,,
3022647,0,3022647,0.468466043,,,
3022648,0,3022648,0.000668743,,,
3022649,0,3022649,0.007748484,,,
3022650,0,3022650,0.009863548,,,
3022651,0,3022651,0.002190467,,,
3022652,0,3022652,0.001424242,,,
3022653,0,3022653,0.00583521,,,
3022654,0,3022654,0.000307641,,,
3022655,0,3022655,0.004572222,,,
3022656,0,3022656,0.006321217,,,
3022657,0,3022657,0.005911593,,,
3022658,0,3022658,0.000949346,,,
3022659,0,3022659,0.010485334,,,
3022660,0,3022660,0.00940033,,,
3022661,0,3022661,0.004031201,,,
3022662,0,3022662,0.003024933,,,
3022663,0,3022663,0.01362964,,,
3022664,0,3022664,0.014884261,,,
3022665,0,3022665,0.006162873,,,
3022666,0,3022666,0.001293633,,,
3022667,0,3022667,0.019619299,,,
3022668,0,3022668,0.004118976,,,
3022669,0,3022669,0.009982619,,,
3022670,0,3022670,0.00238443,,,
3022671,0,3022671,0.004762205,,,
3008902,1,3008902,0.815873265,,,TRUE
3022673,0,3022673,0.00182697,,,
3022674,0,3022674,0.00645235,,,
3022675,0,3022675,0.005337,,,
3022676,0,3022676,0.001545227,,,
3022677,0,3022677,0.003536817,,,
3022678,0,3022678,0.003216706,,,
3022679,0,3022679,0.001487808,,,
3022680,0,3022680,0.000938417,,,
3022681,0,3022681,0.076182768,,,
3022682,0,3022682,0.028396316,,,
3022683,0,3022683,0.006736775,,,
3022684,0,3022684,0.020918746,,,
3022685,0,3022685,0.006738568,,,
3022686,0,3022686,0.003016334,,,
3022687,0,3022687,0.005558806,,,
3022688,0,3022688,0.009974972,,,
3022689,0,3022689,0.007303058,,,
3022690,0,3022690,0.005053022,,,
3022691,0,3022691,0.009793448,,,
3022692,0,3022692,0.01423779,,,
3022693,0,3022693,0.003535906,,,
3022694,0,3022694,0.002578604,,,
3022695,0,3022695,0.001808061,,,
3022696,0,3022696,0.047371306,,,
3022697,0,3022697,0.006232384,,,
3022698,0,3022698,0.005462136,,,
3022699,0,3022699,0.005879655,,,
3022700,0,3022700,0.005127333,,,
3022701,0,3022701,0.009203798,,,
3022702,0,3022702,0.006330152,,,
3022703,0,3022703,0.003993904,,,
3022704,0,3022704,0.051318053,,,
3022705,0,3022705,0.001958819,,,
3022706,0,3022706,0.003004787,,,
3022707,0,3022707,0.014272633,,,
3022708,0,3022708,0.009966429,,,
3022709,0,3022709,0.001799306,,,
3022710,0,3022710,0.015695162,,,
3022711,0,3022711,0.000354782,,,
3022712,0,3022712,0.001996581,,,
3022713,0,3022713,0.004726498,,,
3022714,0,3022714,0.004753341,,,
3022715,0,3022715,0.000991412,,,
3022716,0,3022716,0.031879582,,,
3022717,0,3022717,0.007532379,,,
3022718,0,3022718,0.007752239,,,
3022719,0,3022719,0.001214051,,,
3022720,0,3022720,0.001523721,,,
3022721,0,3022721,0.006939748,,,
3022722,0,3022722,0.023755081,,,
3022723,0,3022723,0.002892914,,,
3022724,0,3022724,0.000833841,,,
3022725,0,3022725,0.000913125,,,
3022726,0,3022726,0.011824047,,,
3022727,0,3022727,0.078929491,,,
3022728,0,3022728,0.00884804,,,
3022729,0,3022729,0.015614482,,,
3022730,0,3022730,0.03261441,,,
3022731,0,3022731,0.010854836,,,
3022732,0,3022732,0.090556063,,,
3022733,0,3022733,0.001653117,,,
3022734,0,3022734,0.005159415,,,
3022735,0,3022735,0.001487966,,,
3022736,0,3022736,0.013944612,,,
3022737,0,3022737,0.012807503,,,
3022738,0,3022738,0.010892418,,,
3022739,0,3022739,0.002292999,,,
3022740,0,3022740,0.006779868,,,
3022741,0,3022741,0.010983953,,,
3022742,0,3022742,0.004681703,,,
3022743,0,3022743,0.005093633,,,
3022744,0,3022744,0.011263955,,,
3022745,0,3022745,0.005246884,,,
3022746,0,3022746,0.001881448,,,
3022747,0,3022747,0.390016526,,,
3022748,0,3022748,0.013312628,,,
3022749,0,3022749,0.000485378,,,
3022750,0,3022750,0.001584098,,,
3022751,0,3022751,0.000450969,,,
3022752,0,3022752,0.013026743,,,
3022753,0,3022753,0.064212754,,,
3022754,0,3022754,0.028382886,,,
3022755,0,3022755,0.003353549,,,
3022756,0,3022756,0.008471642,,,
3022757,0,3022757,0.013479399,,,
3022758,0,3022758,0.002275138,,,
3022759,0,3022759,0.000460512,,,
3022760,0,3022760,0.003394305,,,
3022761,0,3022761,0.003501842,,,
3022762,0,3022762,0.001833883,,,
3022763,0,3022763,0.005027433,,,
3022764,0,3022764,0.006046623,,,
3022765,0,3022765,0.002183263,,,
3022766,0,3022766,0.001735105,,,
3022767,0,3022767,0.000960652,,,
3022768,0,3022768,0.008917615,,,
3022769,0,3022769,0.003170697,,,
3022770,0,3022770,0.003901401,,,
3022771,0,3022771,0.009338661,,,
3022772,0,3022772,0.335072547,,,
3022773,0,3022773,0.617199242,,,
3022774,0,3022774,0.003386386,,,
3022775,0,3022775,0.000818318,,,
3007992,1,3007992,0.824431539,,,TRUE
3022777,0,3022777,0.013310234,,,
3022778,0,3022778,0.014204293,,,
3022779,0,3022779,0.027942784,,,
3022780,0,3022780,0.000409963,,,
3022781,0,3022781,0.090823412,,,
3022782,0,3022782,0.00170105,,,
3022783,0,3022783,0.016765686,,,
3022784,0,3022784,0.000369485,,,
3022785,0,3022785,0.001983269,,,
3022786,0,3022786,0.010975513,,,
3022787,0,3022787,0.004108423,,,
3022788,0,3022788,0.024810322,,,
3022789,0,3022789,0.452858418,,,
3022790,0,3022790,0.001709283,,,
3022791,0,3022791,0.042732116,,,
3022792,0,3022792,0.20203732,,,
3022793,0,3022793,0.016360283,,,
3022794,0,3022794,0.010084887,,,
3022795,0,3022795,0.00754069,,,
3022796,0,3022796,0.001936519,,,
3022797,0,3022797,0.001693051,,,
3022798,0,3022798,0.303588659,,,
3022799,0,3022799,0.000739944,,,
3019640,1,3019640,0.825688481,,,TRUE
3022801,0,3022801,0.002579509,,,
3022802,0,3022802,0.003419548,,,
3022803,0,3022803,0.005338332,,,
3022804,0,3022804,0.008556264,,,
3022805,0,3022805,0.004806583,,,
3022806,0,3022806,0.017393334,,,
3022807,0,3022807,0.008393059,,,
3022808,0,3022808,0.010676609,,,
3022809,0,3022809,0.020461787,,,
3022810,0,3022810,0.000613857,,,
3022811,0,3022811,0.029018939,,,
3022812,0,3022812,0.00268235,,,
3022813,0,3022813,0.009672354,,,
3022814,0,3022814,0.006558107,,,
3022815,0,3022815,0.026974568,,,
3022816,0,3022816,0.003368947,,,
3022817,0,3022817,0.014700354,,,
3022818,0,3022818,0.007718326,,,
3022819,0,3022819,0.002429107,,,
3022820,0,3022820,0.005942954,,,
3022821,0,3022821,0.00057897,,,
3022822,0,3022822,0.003403143,,,
3022823,0,3022823,0.015303509,,,
3022824,0,3022824,0.015431666,,,
3022825,0,3022825,0.005572617,,,
3022826,0,3022826,0.000251738,,,
3022827,0,3022827,0.020146741,,,
3022828,0,3022828,0.017145183,,,
3022829,0,3022829,0.017504841,,,
3022830,0,3022830,0.011682951,,,
3022831,0,3022831,0.004616163,,,
3035944,1,3035944,0.828605652,,,TRUE
3022833,0,3022833,0.026033873,,,
3022834,0,3022834,0.002898401,,,
3022835,0,3022835,0.005998072,,,
3022836,0,3022836,0.002752819,,,
3022837,0,3022837,0.00611153,,,
3022838,0,3022838,0.305869818,,,
3022839,0,3022839,0.021861421,,,
3022840,0,3022840,0.003920903,,,
3022841,0,3022841,0.000851355,,,
3005422,1,3005422,0.829397798,,,TRUE
3022843,0,3022843,0.224020332,,,
3024101,1,3024101,0.832069337,,,TRUE
3022845,0,3022845,0.002221284,,,
3022846,0,3022846,0.004662137,,,
3022847,0,3022847,0.002040663,,,
3022848,0,3022848,0.077885069,,,
3022849,0,3022849,0.018703332,,,
3022850,0,3022850,0.007092694,,,
3022851,0,3022851,0.002621933,,,
3022852,0,3022852,0.003352954,,,
3022853,0,3022853,0.07938242,,,
3022854,0,3022854,0.000902776,,,
3022855,0,3022855,0.023502268,,,
3022856,0,3022856,0.003339428,,,
3022857,0,3022857,0.004460568,,,
3022858,0,3022858,0.003287222,,,
3022859,0,3022859,0.006132582,,,
3022860,0,3022860,0.003388068,,,
3022861,0,3022861,0.004023472,,,
3022862,0,3022862,0.005964407,,,
3022863,0,3022863,0.065112084,,,
3022864,0,3022864,0.002033885,,,
3022865,0,3022865,0.018526828,,,
3022866,0,3022866,0.000722783,,,
3022867,0,3022867,0.00352107,,,
3022868,0,3022868,0.006829539,,,
3011497,1,3011497,0.832510173,,,TRUE
3022870,0,3022870,0.011103829,,,
3022871,0,3022871,0.003434564,,,
3022872,0,3022872,0.001002459,,,
3020548,1,3020548,0.836351573,,,TRUE
3022874,0,3022874,0.078643613,,,
3022875,0,3022875,0.003571759,,,
3022876,0,3022876,0.002628379,,,
3022877,0,3022877,0.003532793,,,
3022878,0,3022878,0.003836943,,,
3022879,0,3022879,0.000854576,,,
3022880,0,3022880,0.000948352,,,
3022881,0,3022881,0.001832478,,,
3022882,0,3022882,0.005503018,,,
3022883,0,3022883,0.247703359,,,
3022884,0,3022884,0.012483373,,,
3022885,0,3022885,0.003360597,,,
3022886,0,3022886,0.003394003,,,
3022887,0,3022887,0.001554677,,,
3022888,0,3022888,0.06872528,,,
3022889,0,3022889,0.000787811,,,
3022890,0,3022890,0.185730457,,,
3022891,0,3022891,0.002729785,,,
3022892,0,3022892,0.010877864,,,
3022893,0,3022893,0.012102524,,,
3022894,0,3022894,0.000367646,,,
3022895,0,3022895,0.002746729,,,
3022896,0,3022896,0.006218622,,,
3022897,0,3022897,0.003646049,,,
3022898,0,3022898,0.000409367,,,
3022899,0,3022899,0.00359322,,,
3022900,0,3022900,0.010494477,,,
3022901,0,3022901,0.000292834,,,
3022902,0,3022902,0.003664765,,,
3022903,0,3022903,0.001156331,,,
3022904,0,3022904,0.009745299,,,
3022905,0,3022905,0.003164163,,,
3022906,0,3022906,0.005373866,,,
3022907,0,3022907,0.004650241,,,
3022908,0,3022908,0.003454237,,,
3022909,0,3022909,0.006016854,,,
3022910,0,3022910,0.001973466,,,
3022911,0,3022911,0.004109279,,,
3022912,0,3022912,0.003179812,,,
3022913,0,3022913,0.004413444,,,
3022914,0,3022914,0.000335012,,,
3022915,0,3022915,0.000827194,,,
3022916,0,3022916,0.023650972,,,
3022917,0,3022917,0.000453984,,,
3022918,0,3022918,0.008640762,,,
3022919,0,3022919,0.007596233,,,
3022920,0,3022920,0.007049202,,,
3022921,0,3022921,0.015148582,,,
3022922,0,3022922,0.003512356,,,
3022923,0,3022923,0.005437441,,,
3022924,0,3022924,0.001066791,,,
3022925,0,3022925,0.000730876,,,
3022926,0,3022926,0.007392762,,,
3022927,0,3022927,0.000733718,,,
3022928,0,3022928,0.000701723,,,
3022929,0,3022929,0.00120202,,,
3022930,0,3022930,0.035208974,,,
3022931,0,3022931,0.00700052,,,
3022932,0,3022932,0.003340068,,,
3022933,0,3022933,0.004422599,,,
3022934,0,3022934,0.004684752,,,
3022935,0,3022935,0.008703687,,,
3022936,0,3022936,0.005983968,,,
3022937,0,3022937,0.003505958,,,
3022938,0,3022938,0.005306317,,,
3022939,0,3022939,0.01391171,,,
3022940,0,3022940,0.250960261,,,
3022941,0,3022941,0.000491555,,,
3022942,0,3022942,0.001035928,,,
3022943,0,3022943,0.010612943,,,
3022944,0,3022944,0.001081951,,,
3022945,0,3022945,0.001671965,,,
3022946,0,3022946,0.010043902,,,
3022947,0,3022947,0.003380111,,,
3022948,0,3022948,0.01023944,,,
3022949,0,3022949,0.002984274,,,
3022950,0,3022950,0.012267907,,,
3022951,0,3022951,0.000875809,,,
3022952,0,3022952,0.002613064,,,
3022953,0,3022953,0.701931298,,,
3022954,0,3022954,0.002731917,,,
3022955,0,3022955,0.006252238,,,
3022956,0,3022956,0.001456871,,,
3022957,0,3022957,0.002859532,,,
3022958,0,3022958,0.000614501,,,
3022959,0,3022959,0.008694132,,,
3022960,0,3022960,0.007077464,,,
3022961,0,3022961,0.00545597,,,
3022962,0,3022962,0.001501576,,,
3022963,0,3022963,0.002963668,,,
3022964,0,3022964,0.01444809,,,
3022965,0,3022965,0.00076432,,,
3022966,0,3022966,0.005262499,,,
3022967,0,3022967,0.004628134,,,
3035954,1,3035954,0.847023308,,,TRUE
3022969,0,3022969,0.024729777,,,
3022970,0,3022970,0.0020922,,,
3022971,0,3022971,0.002614169,,,
3022972,0,3022972,0.227681458,,,
3022973,0,3022973,0.000380945,,,
3022974,0,3022974,0.001924518,,,
3022975,0,3022975,0.003631796,,,
3022976,0,3022976,0.006498535,,,
3022977,0,3022977,0.006000751,,,
3022978,0,3022978,0.003168221,,,
3022979,0,3022979,0.005016116,,,
3022980,0,3022980,0.031338513,,,
3022981,0,3022981,0.000703887,,,
3022982,0,3022982,0.108464085,,,
3022983,0,3022983,0.008711759,,,
3022984,0,3022984,0.006192151,,,
3022832,1,3022832,0.852355361,,,TRUE
3022986,0,3022986,0.004632035,,,
3022987,0,3022987,0.001062861,,,
3022988,0,3022988,0.000633039,,,
3022989,0,3022989,0.000519627,,,
3013045,1,3013045,0.85372144,,,TRUE
3022991,0,3022991,0.002318172,,,
3022992,0,3022992,0.003024074,,,
3022993,0,3022993,0.025901308,,,
3022994,0,3022994,0.021843754,,,
3022995,0,3022995,0.005105485,,,
3022996,0,3022996,0.006403096,,,
3022997,0,3022997,0.007444968,,,
3022998,0,3022998,0.008902603,,,
3022999,0,3022999,0.005454588,,,
3023000,0,3023000,0.000288717,,,
3023001,0,3023001,0.000528093,,,
3023002,0,3023002,0.001333536,,,
3023003,0,3023003,0.002064656,,,
3023004,0,3023004,0.032678206,,,
3023005,0,3023005,0.00610756,,,
3023006,0,3023006,0.010184905,,,
3023007,0,3023007,0.014937765,,,
3023008,0,3023008,0.002763176,,,
3023009,0,3023009,0.009660426,,,
3023010,0,3023010,0.002045909,,,
3023011,0,3023011,0.004620038,,,
3023012,0,3023012,0.022070492,,,
3023013,0,3023013,0.005408767,,,
3023014,0,3023014,0.001338267,,,
3023015,0,3023015,0.024037763,,,
3023016,0,3023016,0.000907609,,,
3023017,0,3023017,0.008920776,,,
3023018,0,3023018,0.002347812,,,
3023019,0,3023019,0.012891,,,
3023020,0,3023020,0.034379039,,,
3023021,0,3023021,0.00728229,,,
3023022,0,3023022,0.300884336,,,
3023023,0,3023023,0.001030306,,,
3023024,0,3023024,0.004392151,,,
3023025,0,3023025,0.000482904,,,
3023026,0,3023026,0.007793545,,,
3023027,0,3023027,0.001442206,,,
3023028,0,3023028,0.006754772,,,
3023029,0,3023029,0.018618312,,,
3023030,0,3023030,0.11789564,,,
3023031,0,3023031,0.060129646,,,
3023032,0,3023032,0.000725726,,,
3023033,0,3023033,0.003823014,,,
3023034,0,3023034,0.001942879,,,
3023035,0,3023035,0.000633821,,,
3023036,0,3023036,0.039974529,,,
3023037,0,3023037,0.005803121,,,
3023038,0,3023038,0.011266073,,,
3023039,0,3023039,0.005345198,,,
3023040,0,3023040,0.005518056,,,
3023041,0,3023041,0.076275878,,,
3023042,0,3023042,0.000683987,,,
3023043,0,3023043,0.006066118,,,
3023044,0,3023044,0.002351321,,,
3023045,0,3023045,0.00693989,,,
3023046,0,3023046,0.027121551,,,
3023047,0,3023047,0.00054667,,,
3023048,0,3023048,0.002025049,,,
3023049,0,3023049,0.000851788,,,
3023050,0,3023050,0.03933055,,,
3023051,0,3023051,0.014192786,,,
3023052,0,3023052,0.000746863,,,
3023053,0,3023053,0.013408636,,,
3023054,0,3023054,0.009670053,,,
3023055,0,3023055,0.000983541,,,
3023056,0,3023056,0.018247759,,,
3023057,0,3023057,0.001788348,,,
3023058,0,3023058,0.003795786,,,
3023059,0,3023059,0.052639421,,,
3023060,0,3023060,0.003157065,,,
3023061,0,3023061,0.001532476,,,
3023062,0,3023062,0.004160252,,,
3023063,0,3023063,0.044454273,,,
3023064,0,3023064,0.001291368,,,
3023065,0,3023065,0.001284193,,,
3023066,0,3023066,0.005962244,,,
3023067,0,3023067,0.002263984,,,
3023068,0,3023068,0.000469401,,,
3023069,0,3023069,0.016477114,,,
3023070,0,3023070,0.001524206,,,
3023071,0,3023071,0.002305053,,,
3023072,0,3023072,0.003847035,,,
3023073,0,3023073,0.006949855,,,
3023074,0,3023074,0.002644511,,,
3023075,0,3023075,0.004194591,,,
3023076,0,3023076,0.234332144,,,
3023077,0,3023077,0.006320121,,,
3031264,1,3031264,0.855451226,,,TRUE
3023079,0,3023079,0.003607692,,,
3023080,0,3023080,0.001652739,,,
3023081,0,3023081,0.005908276,,,
3023082,0,3023082,0.001890209,,,
3023083,0,3023083,0.006877115,,,
3023084,0,3023084,0.001408737,,,
3023085,0,3023085,0.010693324,,,
3023086,0,3023086,0.003027319,,,
3023087,0,3023087,0.018418618,,,
3023088,0,3023088,0.000876756,,,
3023089,0,3023089,0.000847207,,,
3023090,0,3023090,0.05029951,,,
3023091,0,3023091,0.000647678,,,
3023092,0,3023092,0.000932784,,,
3023093,0,3023093,0.008263603,,,
3023094,0,3023094,0.000913606,,,
3023095,0,3023095,0.0056412,,,
3023096,0,3023096,0.012837574,,,
3023097,0,3023097,0.038696852,,,
3023098,0,3023098,0.026025418,,,
3023099,0,3023099,0.001247721,,,
3023100,0,3023100,0.002972117,,,
3023101,0,3023101,0.015617613,,,
3023102,0,3023102,0.001437421,,,
3023103,0,3023103,0.008503825,,,
3023104,0,3023104,0.009877627,,,
3023105,0,3023105,0.004890492,,,
3023106,0,3023106,0.136789575,,,
3023107,0,3023107,0.000405961,,,
3023108,0,3023108,0.002818824,,,
3023109,0,3023109,0.204569295,,,
3023110,0,3023110,0.000738524,,,
3023111,0,3023111,0.004260591,,,
3023112,0,3023112,0.348706514,,,
3023113,0,3023113,0.010309074,,,
3023114,0,3023114,0.016769757,,,
3023115,0,3023115,0.011920391,,,
3023116,0,3023116,0.001997155,,,
3023117,0,3023117,0.006820107,,,
3023118,0,3023118,0.035064679,,,
3023119,0,3023119,0.00073361,,,
3023120,0,3023120,0.005619796,,,
3023121,0,3023121,0.002735262,,,
3023122,0,3023122,0.002641733,,,
3023123,0,3023123,0.25216344,,,
3023124,0,3023124,0.004268751,,,
3023125,0,3023125,0.178053364,,,
3023126,0,3023126,0.003006588,,,
3023127,0,3023127,0.002141827,,,
3023128,0,3023128,0.291868478,,,
3023129,0,3023129,0.003835283,,,
3023130,0,3023130,0.002292572,,,
3023131,0,3023131,0.013206928,,,
3023132,0,3023132,0.007228489,,,
3015398,1,3015398,0.85696733,,,TRUE
3023134,0,3023134,0.011437511,,,
3023135,0,3023135,0.001410494,,,
3023136,0,3023136,0.460350037,,,
3023137,0,3023137,0.001212829,,,
3023138,0,3023138,0.005058153,,,
3023139,0,3023139,0.002779886,,,
3023140,0,3023140,0.519501865,,,
3023141,0,3023141,0.01082466,,,
3023142,0,3023142,0.001563663,,,
3023143,0,3023143,0.000169149,,,
3023144,0,3023144,0.510219455,,,
3023145,0,3023145,0.02173412,,,
3023146,0,3023146,0.001483968,,,
3023147,0,3023147,0.000793706,,,
3023148,0,3023148,0.631797135,,,
3023149,0,3023149,0.001445533,,,
3023150,0,3023150,0.007765733,,,
3023151,0,3023151,0.319726795,,,
3023152,0,3023152,0.018218294,,,
3023153,0,3023153,0.020427156,,,
3005416,1,3005416,0.857277989,,,TRUE
3023155,0,3023155,0.00939495,,,
3023156,0,3023156,0.001026345,,,
3023157,0,3023157,0.002463159,,,
3023158,0,3023158,0.001813387,,,
3023159,0,3023159,0.54900074,,,
3023160,0,3023160,0.002748815,,,
3023161,0,3023161,0.000847699,,,
3023162,0,3023162,0.382692307,,,
3023163,0,3023163,0.037470687,,,
3023164,0,3023164,0.009183592,,,
3023165,0,3023165,0.001119075,,,
3023166,0,3023166,0.001825479,,,
3023167,0,3023167,0.001151436,,,
3023168,0,3023168,0.061354909,,,
3023169,0,3023169,0.001217481,,,
3023170,0,3023170,0.002884229,,,
3023171,0,3023171,0.004953241,,,
3023172,0,3023172,0.002797098,,,
3023173,0,3023173,0.003217192,,,
3028422,1,3028422,0.857642055,,,TRUE
3023175,0,3023175,0.003661998,,,
3023176,0,3023176,0.006549318,,,
3023177,0,3023177,0.01057428,,,
3023178,0,3023178,0.053461101,,,
3013267,1,3013267,0.860139251,,,TRUE
3023180,0,3023180,0.001670192,,,
3023181,0,3023181,0.015532869,,,
3008061,1,3008061,0.860403657,,,TRUE
3023183,0,3023183,0.001213287,,,
3023184,0,3023184,0.053511553,,,
3023185,0,3023185,0.001465709,,,
3023186,0,3023186,0.025746787,,,
3018635,1,3018635,0.860678911,,,TRUE
3023188,0,3023188,0.000466453,,,
3023189,0,3023189,0.017237986,,,
3023190,0,3023190,0.016602611,,,
3023191,0,3023191,0.010203962,,,
3023192,0,3023192,0.08434204,,,
3023193,0,3023193,0.013874044,,,
3023194,0,3023194,0.0044453,,,
3023195,0,3023195,0.011905302,,,
3023196,0,3023196,0.000854537,,,
3023197,0,3023197,0.000550403,,,
3023198,0,3023198,0.00230781,,,
3023199,0,3023199,0.005273684,,,
3023200,0,3023200,0.003347013,,,
3023201,0,3023201,0.006305515,,,
3023202,0,3023202,0.003521397,,,
3023203,0,3023203,0.00474923,,,
3023204,0,3023204,0.319300652,,,
3023205,0,3023205,0.012051423,,,
3023206,0,3023206,0.084537603,,,
3023207,0,3023207,0.001444681,,,
3023208,0,3023208,0.16633527,,,
3023209,0,3023209,0.00248181,,,
3023210,0,3023210,0.05082503,,,
3023211,0,3023211,0.006771541,,,
3023212,0,3023212,0.004335185,,,
3023213,0,3023213,0.005236104,,,
3023214,0,3023214,0.03330728,,,
3023215,0,3023215,0.006690182,,,
